gsurl,class
gs://tamucc_coastline/esi_images/IMG_2525_SecEGH_Sum12_Pt2.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6420_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_6066_SecC_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_7220_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_7065_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2208_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6343_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8279_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1029_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3177_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9488_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3276_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_1072_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5171_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_7734_SecAB_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_5456_SecFG_Spr12.jpg,1
gs://tamucc_coastline/esi_images/IMG_4527_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5591_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7801_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9384_SecMO_Sum12_Pt3.jpg,8A
gs://tamucc_coastline/esi_images/IMG_8367_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_7912_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_7079_SecMO_Sum12_Pt3.jpg,9
gs://tamucc_coastline/esi_images/IMG_2974_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7852_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3211_SecABD_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0244_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0878_SecEFG_Sum12_Pt1.jpg,6A
gs://tamucc_coastline/esi_images/IMG_3721_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_8341_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9646_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6137_SecFG2_Spr12.jpg,8A
gs://tamucc_coastline/esi_images/IMG_9408_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2466_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4520_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6970_SecEFG_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_5220_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7130_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2296_SecEGH_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0813_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3831_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_8790_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_5483_SecC_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8693_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_2255_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_2698_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8655_SecQN_Sum12_Pt3.jpg,6B
gs://tamucc_coastline/esi_images/IMG_1962_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5256_SecJMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4954_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8760_SecMO_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5192_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3397_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_2541_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0968_SecHKL_Sum12_Pt2.jpg,10B
gs://tamucc_coastline/esi_images/IMG_2629_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8397_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1582_SecEGH_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_5138_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1716_SecOP_Sum12_Pt3.jpg,10B
gs://tamucc_coastline/esi_images/IMG_9584_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9951_SecQN_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9985_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3890_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_5831_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0722_SecBC_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9856_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0039_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_3595_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4573_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8737_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7503_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_1452_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2610_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3462_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_2843_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_9360_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5035_SecEGH_Sum12_Pt2.jpg,8A
gs://tamucc_coastline/esi_images/IMG_3499_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7885_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0130_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_2417_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_2400_SecHKL_Sum12_Pt2.jpg,2A
gs://tamucc_coastline/esi_images/IMG_0170_SecABD_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_8487_SecI_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_9535_SecMO_Sum12_Pt3.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3449_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4829_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3153_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8375_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6406_SecI_Sum12_Pt2.jpg,6B
gs://tamucc_coastline/esi_images/IMG_7554_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8933_SecAB_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_9232_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8012_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0376_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0486_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_1921_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3821_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4142_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_0471_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_4546_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2377_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4748_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8158_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_6373_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_2079_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_6704_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2607_SecOP_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_4049_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_2775_SecDE_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1122_SecBC_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_6110_SecC_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_6951_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_6662_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5696_SecJMO_Sum12_Pt3.jpg,3A
gs://tamucc_coastline/esi_images/IMG_4640_SecEGH_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_4700_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1429_SecBC_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_4987_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3376_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0824_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_6935_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4681_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6027_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5122_SABay_2013.JPG,2A
gs://tamucc_coastline/esi_images/IMG_8958_SecQN_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_2222_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2685_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1489_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3373_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_9692_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6320_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2842_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8387_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1901_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1234_SecABD_Sum12_Pt1.jpg,1
gs://tamucc_coastline/esi_images/IMG_4928_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0647_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6445_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8578_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3848_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_8188_SecEFG_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_7442_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8452_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_8746_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_1156_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0811_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7159_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4120_SecEGH_Sum12_Pt2.jpg,2A
gs://tamucc_coastline/esi_images/IMG_8599_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2361_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2696_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8425_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_5959_SecJMO_Sum12_Pt3.jpg,1
gs://tamucc_coastline/esi_images/IMG_3653_SecABD_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_9606_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7132_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6608_SecQN_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_1330_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8887_SecQN_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_5272_SecI_Sum12_Pt2.jpg,1
gs://tamucc_coastline/esi_images/IMG_1747_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9849_SecMO_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_9050_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3340_SecDE_Spr12.jpg,5
gs://tamucc_coastline/esi_images/IMG_2609_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4945_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_8892_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_7400_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_6780_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9984_SecMO_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_5991_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1446_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4768_SecC_Sum12_Pt1.jpg,10B
gs://tamucc_coastline/esi_images/IMG_2782_SecDE_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7929_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1386_SecABD_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_7109_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9288_SecEFG_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_4910_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_5849_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2017_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_6072_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_5882_SecOPQ_Sum12_Pt3.jpg,8A
gs://tamucc_coastline/esi_images/IMG_3153_SecDE_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_4257_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_0477_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_8664_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0397_SecBC_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_0187_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_3110_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6214_SecEFG_Sum12_Pt1.jpg,2A
gs://tamucc_coastline/esi_images/IMG_9115_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_5291_SecI_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_9534_SecEFG_Sum12_Pt1.jpg,3B
gs://tamucc_coastline/esi_images/IMG_7795_SecI_Sum12_Pt2.jpg,3A
gs://tamucc_coastline/esi_images/IMG_3195_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9817_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_9300_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2073_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8720_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6129_SecJMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9013_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_6008_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_8166_SecI_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8274_SecG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_3113_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7189_SecI_Sum12_Pt2.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6411_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_4061_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0792_SecEFG_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_4885_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6129_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1893_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_5332_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5588_SecC_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8518_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_8361_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5662_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_5390_SecI_Sum12_Pt2.jpg,8B
gs://tamucc_coastline/esi_images/IMG_8088_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_5046_SABay_2013.JPG,8C
gs://tamucc_coastline/esi_images/IMG_1773_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2439_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4987_SecJMO_Sum12_Pt3.jpg,8B
gs://tamucc_coastline/esi_images/IMG_6483_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7136_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1657_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5082_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4677_SABay_2013.JPG,10C
gs://tamucc_coastline/esi_images/IMG_6618_SecFG2_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0825_SecOP_Sum12_Pt3.jpg,1
gs://tamucc_coastline/esi_images/IMG_9364_SecMO_Sum12_Pt3.jpg,8A
gs://tamucc_coastline/esi_images/IMG_6899_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1587_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_8748_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_1715_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3180_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9458_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3841_SecHKL_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_3116_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5226_SecFG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5906_SecC_Sum12_Pt1.jpg,1
gs://tamucc_coastline/esi_images/IMG_3186_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0840_SecHKL_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_7854_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_0776_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7599_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7183_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2033_SecOP_Sum12_Pt3.jpg,5
gs://tamucc_coastline/esi_images/IMG_8080_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_3920_SecABD_Sum12_Pt1.jpg,8B
gs://tamucc_coastline/esi_images/IMG_8499_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4991_SecFG_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_8360_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_8638_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_4092_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1459_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3907_SecOPQ_Sum12_Pt3.jpg,8C
gs://tamucc_coastline/esi_images/IMG_3855_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9532_SecBC_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_1865_SecDE_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_8072_SecAB_Spr12.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8078_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9138_SecAB_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_8579_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1076_SecEFG_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7910_SecG_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_2882_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_2489_SecDE_Spr12.jpg,7
gs://tamucc_coastline/esi_images/IMG_9794_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3989_SecABD_Sum12_Pt1.jpg,8C
gs://tamucc_coastline/esi_images/IMG_3075_SecEGH_Sum12_Pt2.jpg,8C
gs://tamucc_coastline/esi_images/IMG_0514_SecABD_Sum12_Pt1.jpg,9
gs://tamucc_coastline/esi_images/IMG_6115_SecFG2_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_8320_SecAB_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6273_SecJMO_Sum12_Pt3.jpg,6A
gs://tamucc_coastline/esi_images/IMG_1704_SecABD_Sum12_Pt1.jpg,10A
gs://tamucc_coastline/esi_images/IMG_0314_SecABD_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_9470_SecEFG_Sum12_Pt1.jpg,8A
gs://tamucc_coastline/esi_images/IMG_2954_SecABD_Sum12_Pt1.jpg,6B
gs://tamucc_coastline/esi_images/IMG_6550_SecI_Sum12_Pt2.jpg,6A
gs://tamucc_coastline/esi_images/IMG_7525_SecAB_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_2272_SecDE_Spr12.jpg,3B
gs://tamucc_coastline/esi_images/IMG_2663_SecHKL_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5638_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4092_SecOPQ_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_0733_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6838_SecMO_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1729_SecOP_Sum12_Pt3.jpg,10B
gs://tamucc_coastline/esi_images/IMG_8061_SecQN_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_4244_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_2457_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5953_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_9304_SecEFG_Sum12_Pt1.jpg,10D
gs://tamucc_coastline/esi_images/IMG_3574_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3710_SecDE_Spr12.jpg,9
gs://tamucc_coastline/esi_images/IMG_4369_SecEGH_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5619_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3664_SecOPQ_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_3860_SABay_2013.JPG,10A
gs://tamucc_coastline/esi_images/IMG_2615_SecABD_Sum12_Pt1.jpg,3A
gs://tamucc_coastline/esi_images/IMG_8525_SecG_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_7042_SecMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_1852_SecOP_Sum12_Pt3.jpg,10A
gs://tamucc_coastline/esi_images/IMG_6194_SecJMO_Sum12_Pt3.jpg,10D
gs://tamucc_coastline/esi_images/IMG_6351_SecI_Sum12_Pt2.jpg,10A
gs://tamucc_coastline/esi_images/IMG_1581_SecOP_Sum12_Pt3.jpg,2A
gs://tamucc_coastline/esi_images/IMG_0235_SecBC_Spr12.jpg,10A
gs://tamucc_coastline/esi_images/IMG_5565_SecFG_Spr12.jpg,8C
gs://tamucc_coastline/esi_images/IMG_8142_SecAB_Spr12.jpg,3A
